Summary_file = bambatsi.sum
Title = bambatsi Sample Simulation
           date       day      year            lai   foliage_mass      root_mass        biomass             ep          cover             fw             fn             ft           fvpd             ff
     11/04/1989       101      1989          1.674       1116.185       5482.031      10363.617          0.789          0.690          1.000          0.448          1.000          1.000          1.000
     12/04/1989       102      1989          1.661       1107.417       5486.355      10351.970          1.680          0.687          1.000          0.455          1.000          1.000          1.000
     13/04/1989       103      1989          1.648       1098.818       5492.652      10340.523          1.303          0.685          1.000          0.462          1.000          1.000          1.000
     14/04/1989       104      1989          1.636       1090.954       5507.128      10329.970          2.105          0.682          1.000          0.468          0.971          1.000          1.000
     15/04/1989       105      1989          1.626       1083.687       5522.208      10319.473          2.194          0.679          1.000          0.474          0.921          1.000          1.000
     16/04/1989       106      1989          1.614       1076.255       5535.812      10308.805          2.128          0.677          1.000          0.480          0.938          1.000          1.000
     17/04/1989       107      1989          1.602       1068.232       5548.427      10298.019          2.027          0.674          1.000          0.485          1.000          1.000          1.000
     18/04/1989       108      1989          1.590       1060.253       5559.419      10287.041          1.882          0.672          1.000          0.491          0.996          1.000          1.000
     19/04/1989       109      1989          1.578       1052.211       5568.214      10275.807          1.691          0.669          1.000          0.497          1.000          1.000          1.000
     20/04/1989       110      1989          1.566       1044.254       5577.230      10264.584          1.680          0.666          1.000          0.503          1.000          1.000          1.000
     21/04/1989       111      1989          1.555       1036.359       5585.968      10253.318          1.743          0.663          1.000          0.509          1.000          1.000          1.000
     22/04/1989       112      1989          1.543       1028.389       5591.325      10241.666          1.835          0.660          1.000          0.514          1.000          1.000          1.000
     23/04/1989       113      1989          1.531       1020.630       5576.054      10227.707          0.278          0.658          1.000          0.520          0.887          1.000          1.000
     24/04/1989       114      1989          1.520       1013.158       5559.795      10213.620          0.236          0.655          1.000          0.526          0.858          1.000          1.000
     25/04/1989       115      1989          1.509       1005.670       5543.686      10199.530          0.181          0.652          1.000          0.533          0.867          1.000          1.000
     26/04/1989       116      1989          1.497        997.731       5543.673      10187.211          1.059          0.649          1.000          0.539          1.000          1.000          1.000
     27/04/1989       117      1989          1.485        989.941       5545.373      10175.067          1.065          0.646          1.000          0.543          1.000          1.000          1.000
     28/04/1989       118      1989          1.474        982.489       5553.097      10163.580          1.467          0.644          1.000          0.547          1.000          1.000          1.000
     29/04/1989       119      1989          1.464        976.063       5562.165      10152.231          1.628          0.641          1.000          0.552          0.900          1.000          1.000
     30/04/1989       120      1989          1.454        969.550       5569.718      10140.710          1.482          0.639          1.000          0.556          0.908          1.000          1.000
     01/05/1989       121      1989          1.444        962.956       5577.509      10129.209          1.557          0.636          1.000          0.560          0.925          1.000          1.000
     02/05/1989       122      1989          1.434        956.051       5585.250      10117.698          1.550          0.634          1.000          0.565          0.967          1.000          1.000
     03/05/1989       123      1989          1.425        950.172       5588.509      10105.683          1.153          0.631          1.000          0.569          0.833          1.000          1.000
     04/05/1989       124      1989          1.415        943.390       5595.607      10094.089          1.512          0.629          1.000          0.574          0.963          1.000          1.000
     05/05/1989       125      1989          1.405        936.448       5604.978      10082.741          1.831          0.626          1.000          0.578          1.000          1.000          1.000
     06/05/1989       126      1989          1.394        929.375       5603.541      10070.186          1.143          0.623          1.000          0.583          0.967          1.000          1.000
     07/05/1989       127      1989          1.385        923.199       5587.518      10055.999          0.208          0.621          1.000          0.588          0.792          1.000          1.000
     08/05/1989       128      1989          1.374        916.176       5573.622      10042.038          0.375          0.618          1.000          0.594          0.908          1.000          1.000
     09/05/1989       129      1989          1.363        908.850       5568.891      10029.079          0.658          0.615          1.000          0.599          1.000          1.000          1.000
     10/05/1989       130      1989          1.355        903.058       5563.009      10015.979          0.652          0.613          1.000          0.604          0.817          1.000          1.000
     11/05/1989       131      1989          1.344        896.169       5565.481      10003.802          1.128          0.610          1.000          0.608          1.000          1.000          1.000
     12/05/1989       132      1989          1.335        889.998       5569.643       9991.804          1.353          0.607          1.000          0.612          0.929          1.000          1.000
     13/05/1989       133      1989          1.325        883.220       5571.907       9979.590          1.309          0.604          1.000          0.616          1.000          1.000          1.000
     14/05/1989       134      1989          1.315        876.361       5570.927       9967.007          1.051          0.602          1.000          0.621          1.000          1.000          1.000
     15/05/1989       135      1989          1.304        869.349       5556.113       9952.879          0.303          0.599          1.000          0.625          0.950          1.000          1.000
     16/05/1989       136      1989          1.294        862.587       5542.671       9938.887          0.380          0.596          1.000          0.631          0.933          1.000          1.000
     17/05/1989       137      1989          1.285        856.432       5528.377       9924.787          0.241          0.593          1.000          0.637          0.858          1.000          1.000
     18/05/1989       138      1989          1.275        850.271       5527.582       9912.177          0.942          0.590          1.000          0.642          0.942          1.000          1.000
     19/05/1989       139      1989          1.267        844.406       5526.434       9899.521          0.934          0.588          1.000          0.646          0.908          1.000          1.000
     20/05/1989       140      1989          1.258        838.490       5525.933       9886.934          0.943          0.585          1.000          0.650          0.925          1.000          1.000
     21/05/1989       141      1989          1.250        833.428       5527.785       9874.604          0.989          0.583          1.000          0.653          0.833          1.000          1.000
     22/05/1989       142      1989          1.244        829.393       5530.487       9862.366          1.175          0.581          1.000          0.657          0.708          1.000          1.000
     23/05/1989       143      1989          1.237        824.704       5528.490       9849.614          0.762          0.579          1.000          0.660          0.771          1.000          1.000
     24/05/1989       144      1989          1.233        822.148       5526.538       9836.867          1.105          0.578          1.000          0.663          0.492          1.000          1.000
     25/05/1989       145      1989          1.227        818.260       5530.199       9824.757          1.255          0.576          1.000          0.665          0.704          1.000          1.000
     26/05/1989       146      1989          1.221        814.107       5514.033       9810.449          0.239          0.575          1.000          0.667          0.625          1.000          1.000
     27/05/1989       147      1989          1.214        809.026       5500.194       9796.399          0.287          0.572          1.000          0.671          0.767          1.000          1.000
     28/05/1989       148      1989          1.207        804.670       5501.946       9784.077          0.922          0.570          1.000          0.675          0.767          1.000          1.000
     29/05/1989       149      1989          1.203        801.726       5501.069       9771.467          1.038          0.569          1.000          0.677          0.562          1.000          1.000
     30/05/1989       150      1989          1.197        798.158       5502.952       9759.173          1.126          0.567          1.000          0.679          0.667          1.000          1.000
     31/05/1989       151      1989          1.192        794.415       5504.484       9746.849          0.846          0.566          1.000          0.681          0.692          1.000          1.000
     01/06/1989       152      1989          1.189        792.874       5485.751       9732.279          0.273          0.565          1.000          0.683          0.267          1.000          1.000
     02/06/1989       153      1989          1.186        790.372       5477.249       9718.857          0.645          0.564          1.000          0.685          0.463          1.000          1.000
     03/06/1989       154      1989          1.180        786.869       5477.144       9706.378          0.993          0.562          1.000          0.687          0.654          1.000          1.000
     04/06/1989       155      1989          1.174        782.386       5476.695       9693.868          1.011          0.560          1.000          0.688          0.792          1.000          1.000
     05/06/1989       156      1989          1.167        777.881       5461.646       9679.738          0.238          0.558          1.000          0.690          0.708          1.000          1.000
     06/06/1989       157      1989          1.162        774.822       5443.986       9665.316          0.131          0.557          1.000          0.694          0.492          1.000          1.000
     07/06/1989       158      1989          1.160        773.459       5427.172       9650.992          0.309          0.556          1.000          0.696          0.258          1.000          1.000
     08/06/1989       159      1989          1.158        772.105       5410.566       9636.703          0.370          0.555          1.000          0.698          0.258          1.000          1.000
     09/06/1989       160      1989          1.155        769.952       5395.790       9622.631          0.324          0.554          1.000          0.699          0.383          1.000          1.000
     10/06/1989       161      1989          1.154        769.536       5371.299       9607.487          0.068          0.554          1.000          0.701          0.075          1.000          1.000
     11/06/1989       162      1989          1.154        769.536       5344.442       9592.097          0.025          0.554          1.000          0.702          0.000          1.000          1.000
     12/06/1989       163      1989          1.152        767.759       5325.100       9577.557          0.166          0.553          1.000          0.703          0.300          1.000          1.000
     13/06/1989       164      1989          1.148        765.157       5318.031       9564.389          0.757          0.552          1.000          0.704          0.496          1.000          1.000
     14/06/1989       165      1989          1.144        762.762       5314.742       9551.650          0.963          0.551          1.000          0.705          0.492          1.000          1.000
     15/06/1989       166      1989          1.141        760.519       5309.445       9538.701          0.875          0.550          1.000          0.706          0.458          1.000          1.000
     16/06/1989       167      1989          1.137        757.936       5304.083       9525.757          0.862          0.549          1.000          0.707          0.508          1.000          1.000
     17/06/1989       168      1989          1.131        754.215       5299.453       9512.904          0.621          0.547          1.000          0.708          0.679          1.000          1.000
     18/06/1989       169      1989          1.125        750.238       5303.408       9501.010          1.147          0.545          1.000          0.710          0.775          1.000          1.000
     19/06/1989       170      1989          1.121        747.612       5296.064       9487.865          0.639          0.544          1.000          0.712          0.508          1.000          1.000
     20/06/1989       171      1989          1.118        745.374       5286.321       9474.464          0.445          0.543          1.000          0.714          0.438          1.000          1.000
     21/06/1989       172      1989          1.118        745.071       5261.997       9459.453          0.063          0.543          1.000          0.716          0.058          1.000          1.000
     22/06/1989       173      1989          1.115        743.113       5252.782       9446.136          0.596          0.542          1.000          0.717          0.400          1.000          1.000
     23/06/1989       174      1989          1.112        741.440       5242.245       9432.684          0.616          0.541          1.000          0.718          0.350          1.000          1.000
     24/06/1989       175      1989          1.111        740.678       5221.698       9418.131          0.156          0.541          1.000          0.719          0.150          1.000          1.000
     25/06/1989       176      1989          1.111        740.353       5198.413       9403.288          0.087          0.540          1.000          0.720          0.067          1.000          1.000
     26/06/1989       177      1989          0.222        148.136       5176.540       9388.617          0.164          0.144          1.000          0.721          0.087          1.000          0.200
     27/06/1989       178      1989          0.155        103.570       5152.818       9370.377          0.102          0.103          1.000          1.000          0.233          1.000          0.700
     28/06/1989       179      1989          0.155        103.235       5128.983       9352.059          0.078          0.103          1.000          1.000          0.446          1.000          1.000
     29/06/1989       180      1989          0.154        102.776       5105.801       9333.836          0.077          0.102          1.000          1.000          0.604          1.000          1.000
     30/06/1989       181      1989          0.154        102.423       5082.523       9315.624          0.098          0.102          1.000          1.000          0.483          1.000          1.000
     01/07/1989       182      1989          0.153        101.921       5060.191       9297.542          0.126          0.101          1.000          1.000          0.683          1.000          1.000
     02/07/1989       183      1989          0.152        101.256       5039.440       9279.657          0.188          0.101          1.000          1.000          0.933          1.000          1.000
     03/07/1989       184      1989          0.151        100.677       5018.607       9261.788          0.207          0.100          1.000          1.000          0.838          1.000          1.000
     04/07/1989       185      1989          0.150        100.169       4996.377       9243.787          0.079          0.100          1.000          1.000          0.692          1.000          1.000
     05/07/1989       186      1989          0.150        100.019       4972.899       9225.670          0.058          0.100          1.000          1.000          0.237          1.000          1.000
     06/07/1989       187      1989          0.100         66.671       4948.138       9207.434          0.037          0.068          1.000          1.000          0.017          1.000          0.300
     07/07/1989       188      1989          0.100         66.688       4923.884       9189.208          0.039          0.068          1.000          1.000          0.117          1.000          1.000
     08/07/1989       189      1989          0.100         66.715       4900.360       9171.087          0.051          0.068          1.000          1.000          0.254          1.000          1.000
     09/07/1989       190      1989          0.100         66.759       4877.930       9153.111          0.101          0.068          1.000          1.000          0.500          1.000          1.000
     10/07/1989       191      1989          0.100         66.700       4854.300       9135.025          0.021          0.068          1.000          1.000          0.308          1.000          1.000
     11/07/1989       192      1989          0.100         66.694       4830.639       9116.959          0.030          0.068          1.000          1.000          0.163          1.000          1.000
     12/07/1989       193      1989          0.100         66.681       4806.801       9098.896          0.037          0.068          1.000          1.000          0.075          1.000          0.900
     13/07/1989       194      1989          0.100         66.667       4782.767       9080.834          0.029          0.068          1.000          1.000          0.000          1.000          0.950
     14/07/1989       195      1989          0.100         66.667       4758.853       9062.809          0.031          0.068          1.000          1.000          0.000          1.000          0.000
     15/07/1989       196      1989          0.100         66.667       4735.058       9044.818          0.033          0.068          1.000          1.000          0.000          1.000          0.000
     16/07/1989       197      1989          0.100         66.689       4711.896       9026.922          0.034          0.068          1.000          1.000          0.133          1.000          1.000
     17/07/1989       198      1989          0.100         66.699       4689.074       9009.086          0.030          0.068          1.000          1.000          0.200          1.000          1.000
     18/07/1989       199      1989          0.100         66.676       4665.840       8991.227          0.025          0.068          1.000          1.000          0.058          1.000          1.000
     19/07/1989       200      1989          0.100         66.669       4642.564       8973.386          0.035          0.068          1.000          1.000          0.013          1.000          0.700
     20/07/1989       201      1989          0.100         66.667       4619.352       8955.575          0.034          0.068          1.000          1.000          0.000          1.000          0.400
     21/07/1989       202      1989          0.100         66.667       4596.255       8937.800          0.041          0.068          1.000          1.000          0.000          1.000          0.000
     22/07/1989       203      1989          0.100         66.667       4573.273       8920.061          0.037          0.068          1.000          1.000          0.000          1.000          0.000
     23/07/1989       204      1989          0.100         66.734       4551.927       8902.525          0.061          0.068          1.000          1.000          0.338          1.000          1.000
     24/07/1989       205      1989          0.100         66.707       4529.347       8884.877          0.026          0.068          1.000          1.000          0.058          1.000          1.000
     25/07/1989       206      1989          0.100         66.710       4507.670       8867.352          0.034          0.068          1.000          1.000          0.233          1.000          1.000
     26/07/1989       207      1989          0.100         66.731       4486.568       8849.913          0.065          0.068          1.000          1.000          0.304          1.000          1.000
     27/07/1989       208      1989          0.100         66.760       4466.226       8832.582          0.094          0.068          1.000          1.000          0.442          1.000          1.000
     28/07/1989       209      1989          0.100         66.753       4445.830       8815.269          0.093          0.068          1.000          1.000          0.408          1.000          1.000
     29/07/1989       210      1989          0.100         66.771       4425.939       8798.035          0.104          0.068          1.000          1.000          0.525          1.000          1.000
     30/07/1989       211      1989          0.100         66.785       4406.462       8780.872          0.126          0.068          1.000          1.000          0.596          1.000          1.000
     31/07/1989       212      1989          0.100         66.746       4386.209       8763.646          0.058          0.068          1.000          1.000          0.533          1.000          1.000
     01/08/1989       213      1989          0.100         66.693       4364.879       8746.324          0.027          0.068          1.000          1.000          0.167          1.000          1.000
     02/08/1989       214      1989          0.100         66.698       4343.750       8729.047          0.052          0.068          1.000          1.000          0.133          1.000          0.000
     03/08/1989       215      1989          0.100         66.743       4323.749       8711.918          0.076          0.068          1.000          1.000          0.333          1.000          1.000
     04/08/1989       216      1989          0.100         66.737       4303.721       8694.810          0.078          0.068          1.000          1.000          0.308          1.000          1.000
     05/08/1989       217      1989          0.100         66.722       4283.450       8677.697          0.039          0.068          1.000          1.000          0.325          1.000          1.000
     06/08/1989       218      1989          0.100         66.675       4262.221       8660.502          0.037          0.068          1.000          1.000          0.042          1.000          0.700
     07/08/1989       219      1989          0.100         66.667       4240.910       8643.319          0.041          0.068          1.000          1.000          0.000          1.000          0.000
     08/08/1989       220      1989          0.100         66.678       4219.964       8626.200          0.028          0.068          1.000          1.000          0.058          1.000          1.000
     09/08/1989       221      1989          0.100         66.674       4199.024       8609.104          0.045          0.068          1.000          1.000          0.029          1.000          0.000
     10/08/1989       222      1989          0.100         66.707       4178.941       8592.127          0.052          0.068          1.000          1.000          0.163          1.000          0.500
     11/08/1989       223      1989          0.100         66.715       4159.139       8575.202          0.050          0.068          1.000          1.000          0.196          1.000          1.000
     12/08/1989       224      1989          0.100         66.697       4139.035       8558.268          0.044          0.068          1.000          1.000          0.125          1.000          1.000
     13/08/1989       225      1989          0.100         66.704       4119.179       8541.385          0.055          0.068          1.000          1.000          0.142          1.000          0.000
     14/08/1989       226      1989          0.100         66.724       4099.865       8524.583          0.062          0.068          1.000          1.000          0.217          1.000          0.400
     15/08/1989       227      1989          0.100         66.760       4081.455       8507.905          0.104          0.068          1.000          1.000          0.350          1.000          1.000
     16/08/1989       228      1989          0.100         66.742       4062.742       8491.218          0.081          0.068          1.000          1.000          0.283          1.000          1.000
     17/08/1989       229      1989          0.100         66.727       4042.545       8474.389          0.029          0.068          1.000          1.000          0.033          1.000          1.000
     18/08/1989       230      1989          0.100         66.714       4023.388       8457.697          0.030          0.068          1.000          1.000          0.350          1.000          1.000
     19/08/1989       231      1989          0.100         66.778       4005.771       8441.200          0.104          0.068          1.000          1.000          0.567          1.000          1.000
     20/08/1989       232      1989          0.100         66.786       3988.417       8424.755          0.121          0.068          1.000          1.000          0.475          1.000          1.000
     21/08/1989       233      1989          0.100         66.802       3971.512       8408.385          0.155          0.068          1.000          1.000          0.508          1.000          1.000
     22/08/1989       234      1989          0.100         66.816       3955.012       8392.082          0.184          0.068          1.000          1.000          0.575          1.000          1.000
     23/08/1989       235      1989          0.100         66.784       3937.879       8375.733          0.094          0.068          1.000          1.000          0.575          1.000          1.000
     24/08/1989       236      1989          0.100         66.752       3918.611       8359.172          0.038          0.068          1.000          1.000          0.083          1.000          1.000
     25/08/1989       237      1989          0.100         66.709       3899.977       8342.702          0.055          0.068          1.000          1.000          0.150          1.000          0.300
     26/08/1989       238      1989          0.100         66.774       3882.888       8326.427          0.130          0.068          1.000          1.000          0.367          1.000          1.000
     27/08/1989       239      1989          0.100         66.770       3865.797       8310.175          0.102          0.068          1.000          1.000          0.367          1.000          1.000
     28/08/1989       240      1989          0.100         66.743       3848.183       8293.888          0.085          0.068          1.000          1.000          0.258          1.000          0.700
     29/08/1989       241      1989          0.100         66.850       3833.060       8277.900          0.272          0.068          1.000          1.000          0.588          1.000          1.000
     30/08/1989       242      1989          0.100         66.814       3817.213       8261.856          0.171          0.068          1.000          1.000          0.500          1.000          1.000
     31/08/1989       243      1989          0.100         66.828       3801.750       8245.880          0.224          0.068          1.000          1.000          0.550          1.000          1.000
     01/09/1989       244      1989          0.100         66.815       3786.078       8229.903          0.118          0.068          1.000          1.000          0.688          1.000          1.000
     02/09/1989       245      1989          0.100         66.737       3768.740       8213.766          0.074          0.068          1.000          1.000          0.267          1.000          1.000
     03/09/1989       246      1989          0.100         66.792       3752.715       8197.796          0.148          0.068          1.000          1.000          0.404          1.000          1.000
     04/09/1989       247      1989          0.100         66.798       3736.902       8181.874          0.151          0.068          1.000          1.000          0.425          1.000          1.000
     05/09/1989       248      1989          0.100         66.792       3721.027       8165.969          0.140          0.068          1.000          1.000          0.408          1.000          1.000
     06/09/1989       249      1989          0.100         66.841       3706.339       8150.218          0.224          0.068          1.000          1.000          0.542          1.000          1.000
     07/09/1989       250      1989          0.100         66.850       3691.921       8134.521          0.246          0.068          1.000          1.000          0.567          1.000          1.000
     08/09/1989       251      1989          0.100         66.848       3677.552       8118.854          0.214          0.068          1.000          1.000          0.592          1.000          1.000
     09/09/1989       252      1989          0.100         66.859       3663.497       8103.246          0.250          0.068          1.000          1.000          0.625          1.000          1.000
     10/09/1989       253      1989          0.100         66.928       3651.059       8087.841          0.360          0.068          1.000          1.000          0.875          1.000          1.000
     11/09/1989       254      1989          0.100         66.998       3640.269       8072.644          0.509          0.068          1.000          1.000          1.000          1.000          1.000
     12/09/1989       255      1989          0.100         66.842       3624.494       8056.919          0.096          0.068          1.000          1.000          0.433          1.000          1.000
     13/09/1989       256      1989          0.100         66.791       3609.160       8041.266          0.134          0.068          1.000          1.000          0.383          1.000          1.000
     14/09/1989       257      1989          0.100         66.798       3594.066       8025.662          0.141          0.068          1.000          1.000          0.400          1.000          1.000
     15/09/1989       258      1989          0.100         66.819       3578.753       8010.143          0.132          0.068          1.000          1.000          0.358          1.000          1.000
     16/09/1989       259      1989          0.100         66.931       3563.611       7994.934          0.170          0.068          1.000          1.000          0.388          1.000          1.000
     17/09/1989       260      1989          0.101         67.223       3549.713       7980.488          0.315          0.068          1.000          1.000          0.621          1.000          1.000
     18/09/1989       261      1989          0.102         67.734       3537.372       7967.351          0.448          0.069          1.000          1.000          1.000          1.000          1.000
     19/09/1989       262      1989          0.103         68.538       3525.032       7955.128          0.589          0.069          1.000          1.000          1.000          1.000          1.000
     20/09/1989       263      1989          0.104         69.458       3511.646       7943.115          0.441          0.070          1.000          1.000          0.917          1.000          1.000
     21/09/1989       264      1989          0.106         70.421       3497.240       7931.060          0.374          0.071          1.000          1.000          0.792          1.000          1.000
     22/09/1989       265      1989          0.108         71.670       3482.860       7920.042          0.418          0.072          1.000          1.000          0.963          1.000          1.000
     23/09/1989       266      1989          0.110         73.239       3469.071       7909.941          0.532          0.074          1.000          1.000          1.000          1.000          1.000
     24/09/1989       267      1989          0.112         74.718       3455.032       7899.480          0.506          0.075          1.000          1.000          0.879          1.000          1.000
     25/09/1989       268      1989          0.115         76.512       3441.642       7890.072          0.759          0.077          1.000          1.000          1.000          1.000          1.000
     26/09/1989       269      1989          0.117         77.727       3427.310       7879.177          0.241          0.078          1.000          1.000          0.938          1.000          1.000
     27/09/1989       270      1989          0.118         78.515       3411.809       7866.349          0.192          0.079          1.000          1.000          0.417          1.000          1.000
     28/09/1989       271      1989          0.119         79.648       3397.025       7854.688          0.322          0.080          1.000          1.000          0.567          1.000          1.000
     29/09/1989       272      1989          0.122         81.341       3383.372       7844.957          0.524          0.082          1.000          1.000          0.833          1.000          1.000
     30/09/1989       273      1989          0.125         83.320       3370.250       7836.186          0.602          0.084          1.000          1.000          0.933          1.000          1.000
     01/10/1989       274      1989          0.128         85.371       3357.241       7827.666          0.676          0.086          1.000          1.000          0.933          1.000          1.000
     02/10/1989       275      1989          0.132         87.816       3344.852       7820.335          0.833          0.088          1.000          1.000          1.000          1.000          1.000
     03/10/1989       276      1989          0.135         89.718       3331.507       7811.294          0.548          0.090          1.000          1.000          0.783          1.000          1.000
     04/10/1989       277      1989          0.138         92.002       3318.876       7803.649          0.725          0.092          1.000          1.000          0.967          1.000          1.000
     05/10/1989       278      1989          0.142         94.772       3306.907       7797.365          1.097          0.095          1.000          1.000          1.000          1.000          1.000
     06/10/1989       279      1989          0.146         97.528       3294.918       7791.138          0.822          0.097          1.000          1.000          1.000          1.000          1.000
     07/10/1989       280      1989          0.151        100.524       3283.221       7785.602          1.060          0.100          1.000          1.000          1.000          1.000          1.000
     08/10/1989       281      1989          0.155        103.281       3271.227       7779.563          0.795          0.103          1.000          1.000          1.000          1.000          1.000
     09/10/1989       282      1989          0.159        106.104       3259.307       7773.780          0.846          0.105          1.000          1.000          1.000          1.000          1.000
     10/10/1989       283      1989          0.163        108.995       3247.461       7768.259          0.698          0.108          1.000          1.000          1.000          1.000          1.000
     11/10/1989       284      1989          0.167        111.630       3235.067       7761.629          0.652          0.111          1.000          1.000          0.775          1.000          1.000
     12/10/1989       285      1989          0.172        114.875       3223.506       7756.960          0.946          0.114          1.000          1.000          0.917          1.000          1.000
     13/10/1989       286      1989          0.178        118.432       3212.365       7753.386          1.160          0.117          1.000          1.000          1.000          1.000          1.000
     14/10/1989       287      1989          0.183        122.300       3201.605       7750.696          1.227          0.121          1.000          1.000          1.000          1.000          1.000
     15/10/1989       288      1989          0.189        126.328       3191.107       7748.519          1.411          0.124          1.000          1.000          1.000          1.000          1.000
     16/10/1989       289      1989          0.195        130.286       3180.627       7746.287          1.382          0.128          1.000          1.000          1.000          1.000          1.000
     17/10/1989       290      1989          0.201        134.080       3170.062       7743.757          1.041          0.131          1.000          1.000          1.000          1.000          1.000
     18/10/1989       291      1989          0.206        137.364       3159.040       7740.066          1.029          0.134          1.000          1.000          1.000          1.000          1.000
     19/10/1989       292      1989          0.213        141.844       3149.387       7739.467          1.615          0.138          1.000          1.000          1.000          1.000          1.000
     20/10/1989       293      1989          0.217        144.980       3138.385       7735.631          0.771          0.141          1.000          1.000          1.000          1.000          1.000
     21/10/1989       294      1989          0.222        148.083       3127.281       7731.453          0.731          0.144          1.000          1.000          0.892          1.000          1.000
     22/10/1989       295      1989          0.229        152.575       3117.905       7731.203          1.177          0.148          1.000          1.000          1.000          1.000          1.000
     23/10/1989       296      1989          0.233        155.384       3106.815       7726.869          0.667          0.151          1.000          1.000          1.000          1.000          1.000
     24/10/1989       297      1989          0.238        158.814       3096.475       7724.179          0.914          0.154          1.000          1.000          1.000          1.000          1.000
     25/10/1989       298      1989          0.240        160.239       3084.071       7716.575          0.333          0.155          1.000          1.000          1.000          1.000          1.000
     26/10/1989       299      1989          0.246        164.266       3074.531       7715.533          1.072          0.158          1.000          1.000          1.000          1.000          1.000
     27/10/1989       300      1989          0.252        167.703       3064.445       7713.130          0.524          0.161          1.000          1.000          1.000          1.000          1.000
     28/10/1989       301      1989          0.256        170.961       3053.625       7708.920          0.642          0.164          1.000          1.000          0.617          1.000          1.000
     29/10/1989       302      1989          0.263        175.168       3044.276       7707.638          0.944          0.168          1.000          0.962          0.742          1.000          1.000
     30/10/1989       303      1989          0.270        180.089       3036.173       7708.852          1.196          0.172          1.000          0.943          0.896          1.000          1.000
     31/10/1989       304      1989          0.278        185.123       3028.523       7710.899          1.440          0.177          1.000          0.934          1.000          1.000          1.000
     01/11/1989       305      1989          0.285        189.803       3020.570       7712.200          1.207          0.181          1.000          0.933          1.000          1.000          1.000
     02/11/1989       306      1989          0.288        191.786       3009.610       7706.813          0.446          0.182          1.000          0.938          0.983          1.000          1.000
     03/11/1989       307      1989          0.293        195.219       3000.260       7705.192          0.780          0.185          1.000          0.967          1.000          1.000          1.000
     04/11/1989       308      1989          0.301        200.735       2993.375       7708.878          1.381          0.190          1.000          0.952          1.000          1.000          1.000
     05/11/1989       309      1989          0.308        205.601       2985.971       7711.086          1.186          0.194          1.000          0.933          1.000          1.000          1.000
     06/11/1989       310      1989          0.315        209.745       2977.800       7711.624          0.947          0.198          1.000          0.940          1.000          1.000          1.000
     07/11/1989       311      1989          0.320        213.657       2969.073       7710.935          0.802          0.201          1.000          0.948          0.842          1.000          1.000
     08/11/1989       312      1989          0.331        220.449       2963.838       7718.076          1.543          0.207          1.000          0.953          0.950          1.000          1.000
     09/11/1989       313      1989          0.341        227.603       2959.418       7726.538          1.896          0.213          1.000          0.927          1.000          1.000          1.000
     10/11/1989       314      1989          0.349        232.874       2952.969       7730.475          1.371          0.217          1.000          0.925          1.000          1.000          1.000
     11/11/1989       315      1989          0.356        237.614       2945.898       7733.224          1.133          0.221          1.000          0.943          1.000          1.000          1.000
     12/11/1989       316      1989          0.367        244.528       2941.306       7741.538          1.710          0.226          1.000          0.948          1.000          1.000          1.000
     13/11/1989       317      1989          0.374        249.634       2934.896       7745.507          1.385          0.231          1.000          0.931          1.000          1.000          1.000
     14/11/1989       318      1989          0.385        256.478       2930.411       7753.956          1.707          0.236          1.000          0.947          1.000          1.000          1.000
     15/11/1989       319      1989          0.395        263.615       2926.448       7763.312          1.816          0.242          1.000          0.934          1.000          1.000          1.000
     16/11/1989       320      1989          0.406        270.471       2922.268       7772.147          1.763          0.247          1.000          0.934          1.000          1.000          1.000
     17/11/1989       321      1989          0.417        277.789       2918.671       7782.310          1.962          0.253          1.000          0.937          1.000          1.000          1.000
     18/11/1989       322      1989          0.424        282.863       2912.654       7787.048          1.364          0.257          1.000          0.935          1.000          1.000          1.000
     19/11/1989       323      1989          0.431        287.413       2906.025       7790.609          1.045          0.261          1.000          0.952          1.000          1.000          1.000
     20/11/1989       324      1989          0.441        293.797       2901.484       7798.875          1.182          0.265          1.000          0.956          1.000          1.000          1.000
     21/11/1989       325      1989          0.453        301.836       2898.976       7811.441          1.644          0.272          1.000          0.944          1.000          1.000          1.000
     22/11/1989       326      1989          0.465        310.007       2896.777       7824.479          1.621          0.278          1.000          0.935          0.992          1.000          1.000
     23/11/1989       327      1989          0.476        317.353       2893.483       7835.095          1.425          0.283          1.000          0.935          0.912          1.000          1.000
     24/11/1989       328      1989          0.488        325.536       2891.433       7848.606          1.738          0.290          1.000          0.943          1.000          1.000          1.000
     25/11/1989       329      1989          0.502        334.455       2890.354       7864.159          1.870          0.296          1.000          0.937          1.000          1.000          1.000
     26/11/1989       330      1989          0.515        343.103       2889.097       7879.252          1.810          0.303          1.000          0.934          1.000          1.000          1.000
     27/11/1989       331      1989          0.529        352.352       2888.582       7896.057          1.881          0.309          1.000          0.937          1.000          1.000          1.000
     28/11/1989       332      1989          0.543        361.821       2888.421       7913.605          1.855          0.316          1.000          0.935          0.996          1.000          1.000
     29/11/1989       333      1989          0.558        372.295       2889.503       7933.929          2.120          0.324          1.000          0.936          1.000          1.000          1.000
     30/11/1989       334      1989          0.575        383.591       2891.666       7956.560          2.372          0.332          1.000          0.932          1.000          1.000          1.000
     01/12/1989       335      1989          0.593        395.058       2894.161       7979.887          2.478          0.340          1.000          0.929          1.000          1.000          1.000
