Summary_file = csu-S09.sum
Title = south plots
year,month,day,day_month,period,sw_dep(1),sw_dep(2),sw_dep(3),sw_dep(4),sw_dep(5),sw_dep(6),sw_dep(7),sw_dep(8),sw_dep(9),sw_dep(10),sw_dep(11),sw_dep(12),sw_dep(13),sw_dep(14),sw_dep(15),sw_dep(16),sw_dep(17),sw_dep(18),sw_dep(19),sw_dep(20),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3(10),no3(11),no3(12),no3(13),no3(14),no3(15),no3(16),no3(17),no3(18),no3(19),no3(20),nh4(1),nh4(2),nh4(3),nh4(4),nh4(5),nh4(6),nh4(7),nh4(8),nh4(9),nh4(10),nh4(11),nh4(12),nh4(13),nh4(14),nh4(15),nh4(16),nh4(17),nh4(18),nh4(19),nh4(20),no3_025,no3_2590,nh4_025,nh4_2590,sw_dep_025,sw_dep_2590,sw_dep_90180,no3_030,no3_3080,nh4_030,nh4_3080,sw_dep_030,sw_dep_3080,rain,W_ep,L_ep,C_ep,swdep,es,runoff,drain,eo,h,drain_25,drain_90,leach_25,leach_90,cum_rain,cum_ET,cum_drain,cum_E,cum_T,no3(),nh4(),nit_tot(),leach_no3,urea(),biom_n(),fom_n(),hum_n(),sum@soiln2_dnit[],sum@soiln2_dlt_n_min[],surfaceom_n,surfaceom_wt,surfaceom_cover,L_dlt_n_fixed,C_dlt_n_fixed,W_plantn,W_topsn,L_biomass_n,L_n_uptake,C_biomass_n,C_n_uptake,cum_nmin010,cum_nmin1020,cum_nmin2030,no3_010,nh4_010,fom_n_010,biom_n_010,hum_n_010,no3_sol_20,no3_sol_30,no3_sol_50,no3_sol_90,drain180
1994,3,74,15,3.000000,3.513127,10.874375,17.229716,26.248937,26.466584,29.796077,45.238294,64.446671,65.337163,67.218613,65.456555,69.765943,69.849771,67.739437,69.914821,67.836621,68.878109,69.946377,52.471807,17.491726,0.364459,0.558316,0.348767,0.177613,0.104722,0.068249,0.064417,0.433444,0.947730,1.745712,2.231251,2.507160,2.340111,2.066290,1.987250,1.864198,1.873801,1.885726,1.399220,0.464523,0.163028,0.571548,1.190337,0.252628,0.098248,0.036009,0.034105,0.025660,0.013050,0.006327,0.002256,0.002080,0.002111,0.002370,0.002093,0.002344,0.002146,0.001975,0.001465,0.000487,1.449155,1.144697,2.177541,0.200547,57.866154,198.616211,304.959473,1.501516,0.618471,2.226665,0.144898,71.099449,152.714325,104.400009,0.000000,0.000000,0.000000,975.720724,23.965279,0.000000,53.772129,62.775352,0.000000,164.247498,126.888222,2.002078,3.464185,379.799988,212.447601,97.095901,135.208145,77.239441,23.432957,2.410269,6423.562500,1.453702,0.000000,201.268829,5.854979,6190.595703,1.053702,8.800941,0.948917,98.202789,0.047864,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.934624,15.814754,7.405746,1.039031,1.131355,4.965239,145.504883,1305.153198,0.676646,0.395677,0.142395,1.450522,113.648567
1994,3,89,30,3.000000,1.279620,7.301848,17.450398,25.244631,25.572262,28.745787,44.252886,62.723068,64.040113,65.859001,64.416607,68.759574,68.905218,66.707396,69.079929,66.904313,68.047486,69.210957,51.938450,17.314649,0.742743,1.817693,1.601933,0.675837,0.361605,0.237260,0.271452,0.540736,0.928098,1.626858,2.081111,2.375747,2.250746,1.995639,1.919186,1.787084,1.791930,1.805072,1.341100,0.445457,0.024023,0.227983,0.659865,0.146763,0.072614,0.035122,0.034388,0.023553,0.008930,0.004276,0.001481,0.001417,0.001475,0.001642,0.001520,0.001694,0.001588,0.001498,0.001123,0.000373,4.838206,1.875102,1.058634,0.170142,51.276497,193.314056,299.960480,5.019009,1.230250,1.094941,0.129370,64.062630,148.507874,0.200000,0.000000,0.000000,0.000000,953.754189,6.021703,0.000000,15.274354,77.190338,0.000000,164.192108,132.736008,2.013273,3.548081,380.000000,219.339737,112.370262,141.229858,78.109863,26.597282,1.251328,6425.427246,0.400631,0.000000,200.639267,7.493317,6189.445801,0.760869,3.765789,17.187752,1966.974365,0.548937,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.873249,16.257824,7.746161,3.094414,0.471961,5.803106,144.903458,1305.059570,2.677153,1.414051,0.613410,1.449245,123.846832
1994,4,103,13,3.000000,1.271506,5.728464,17.512145,24.962107,25.309619,28.442290,43.846398,62.018374,63.633705,65.436102,64.016245,68.337138,68.470092,66.222635,68.639416,66.409121,67.579455,68.769152,51.606269,17.203781,1.187392,1.712415,2.726860,1.256568,0.675267,0.436418,0.493080,0.678834,0.956956,1.594885,2.016245,2.306559,2.193234,1.947060,1.870674,1.736492,1.738802,1.750895,1.300751,0.432190,0.033741,0.193637,0.836484,0.169629,0.081316,0.036588,0.035532,0.025127,0.009407,0.004502,0.001539,0.001377,0.001370,0.001505,0.001367,0.001504,0.001432,0.001362,0.001021,0.000340,6.883235,2.762077,1.233491,0.183267,49.474220,191.433533,298.076416,7.220869,1.945966,1.274149,0.137905,62.129032,146.961868,0.000000,0.000000,0.000000,0.000000,945.414013,1.888307,0.000000,6.451913,63.546265,0.000000,164.106384,134.733734,2.036878,3.573543,380.000000,221.228058,118.822159,143.118179,78.109863,29.011576,1.438782,6424.755859,0.164272,0.000000,199.413391,6.700265,6188.190918,0.507249,3.273310,0.859388,98.348747,0.039026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.784008,16.924772,8.168129,3.808760,0.506206,5.463812,144.463821,1304.927734,5.033902,2.668025,1.124563,1.503851,127.525040
1994,4,118,28,3.000000,1.261772,4.590604,17.344935,24.765403,25.126952,28.208180,43.525931,61.561124,63.362648,65.156925,63.729956,68.053454,68.183675,65.905133,68.349282,66.080953,67.266417,68.470318,51.379751,17.128087,1.545038,1.305991,3.958699,1.890541,0.992959,0.630079,0.699920,0.820653,0.997966,1.581650,1.971526,2.255781,2.150485,1.911067,1.834000,1.698419,1.698500,1.709162,1.269274,0.421865,0.041987,0.199936,1.040073,0.170330,0.080999,0.034795,0.035571,0.026074,0.009680,0.004641,0.001596,0.001423,0.001407,0.001543,0.001394,0.001531,0.001467,0.001399,0.001049,0.000350,8.700269,3.642594,1.452326,0.182279,47.962715,190.103516,296.805328,9.196749,2.647131,1.492826,0.136939,60.526188,145.858704,0.000000,0.000000,0.000000,0.000000,939.451500,1.599001,0.000000,4.364147,63.067860,0.000000,164.020370,136.113098,2.079209,3.588202,380.000000,222.827057,123.186302,144.717178,78.109863,31.343576,1.657244,6424.678223,0.108672,0.000000,197.916122,6.782458,6186.979004,0.399048,3.058209,0.429694,49.174374,0.019707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.307453,17.702774,8.575448,4.170595,0.588614,5.727839,144.164810,1304.797241,7.633799,3.951770,1.608052,1.575007,130.039413
1994,5,133,13,3.000000,1.273307,6.104123,17.244244,24.609842,24.988150,28.029529,43.280732,61.231677,63.165958,64.952666,63.523522,67.846358,67.973795,65.672815,68.136821,65.842946,67.039615,68.253910,51.216004,17.073391,1.303249,1.861336,5.254797,2.569218,1.315234,0.814167,0.891183,0.959829,1.044653,1.579350,1.940716,2.218007,2.118203,1.883997,1.806228,1.669688,1.667788,1.677008,1.244899,0.413860,0.000404,0.115751,1.023440,0.138722,0.067728,0.035204,0.038227,0.028272,0.010532,0.005043,0.001736,0.001542,0.001519,0.001657,0.001492,0.001632,0.001558,0.001481,0.001108,0.000369,10.988600,4.502739,1.278317,0.174697,49.231518,189.113068,295.879333,11.646216,3.322796,1.312181,0.135567,61.725590,145.036011,12.000000,0.000000,0.000000,0.000000,937.459406,10.813252,0.000000,3.178810,52.314766,0.000000,163.938904,137.120361,2.141291,3.597404,392.000000,233.640335,126.365112,155.530441,78.109863,34.233414,1.477417,6424.372070,0.077716,0.000000,196.381439,6.452226,6185.827148,0.312714,3.202381,0.345597,39.552662,0.015880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,48.045395,18.473600,8.958725,4.916184,0.457302,5.584116,143.844177,1304.678711,10.439799,5.263433,2.059076,1.653822,131.874207
1994,5,145,25,3.000000,1.264923,4.954288,17.185845,24.513277,24.897178,27.911768,43.118976,61.020554,63.039735,64.821159,63.391292,67.713209,67.838937,65.523325,67.999787,65.689506,66.893082,68.113994,51.110232,17.038070,1.638186,1.631351,6.038242,3.020980,1.512021,0.928423,1.007980,1.046468,1.077839,1.580191,1.922970,2.195323,2.098948,1.867907,1.789634,1.652256,1.648870,1.656956,1.229623,0.408832,0.004819,0.123136,0.874884,0.119157,0.063643,0.036270,0.039580,0.029161,0.010998,0.005265,0.001815,0.001609,0.001582,0.001723,0.001549,0.001691,0.001612,0.001530,0.001144,0.000381,12.328758,5.033812,1.121996,0.174153,47.918331,188.468338,295.284454,13.084769,3.738882,1.153818,0.136833,60.366920,144.499893,0.000000,0.000000,0.000000,0.000000,934.039138,1.375491,0.000000,2.045455,38.645119,0.000000,163.877625,137.766907,2.205610,3.602605,392.000000,235.015808,128.410568,156.905914,78.109863,35.952999,1.321549,6424.131836,0.049354,0.000000,195.390167,6.337582,6185.129395,0.190524,1.803611,0.345597,39.552662,0.015880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030412,0.043414,0.020700,5.282284,0.419583,5.547964,143.616089,1304.603394,12.323853,6.073061,2.337671,1.709778,133.052383
1994,5,151,31,3.000000,1.268390,4.555097,17.118064,24.469166,24.856645,27.859144,43.046600,60.927332,62.984000,64.762999,63.332909,67.654357,67.779364,65.457237,67.939155,65.621618,66.828117,68.051897,51.063291,17.022395,1.770212,1.561993,6.385039,3.259190,1.625771,0.995337,1.075955,1.096285,1.097765,1.582966,1.915837,2.185494,2.090530,1.860930,1.782375,1.644635,1.640537,1.648055,1.222829,0.406594,0.006702,0.127432,0.914490,0.125486,0.062224,0.035416,0.038699,0.028518,0.010843,0.005203,0.001798,0.001596,0.001571,0.001713,0.001541,0.001685,0.001607,0.001526,0.001142,0.000380,12.976434,5.342231,1.174110,0.170279,47.410717,188.181717,295.021637,13.789319,3.980463,1.205222,0.133745,59.839039,144.261398,0.800000,0.000000,0.000000,0.000000,932.597780,1.337389,0.000000,0.904317,17.996853,0.000000,163.848358,138.052109,2.242144,3.604739,392.799988,236.353195,129.314880,158.243317,78.109863,36.848331,1.369573,6424.022949,0.021658,0.000000,194.799896,6.282927,6184.721191,0.087359,1.052380,0.345597,39.552662,0.015880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.221954,0.315978,0.149583,5.460551,0.438964,5.533569,143.484497,1304.557739,13.319579,6.540590,2.499512,1.742927,133.572510
1994,6,152,1,4.000000,1.265747,4.526990,17.105057,24.461940,24.850150,27.850719,43.035009,60.912468,62.975114,64.753721,63.323600,67.644971,67.769865,65.446697,67.929483,65.610788,66.817745,68.041979,51.055793,17.019892,1.778647,1.565126,6.443069,3.299592,1.644945,1.006713,1.087460,1.104691,1.101188,1.583528,1.914747,2.183950,2.089206,1.859835,1.781233,1.643434,1.639220,1.646643,1.221750,0.406239,0.006921,0.128259,0.922227,0.126655,0.062255,0.035292,0.038573,0.028426,0.010823,0.005196,0.001796,0.001595,0.001570,0.001712,0.001541,0.001684,0.001606,0.001526,0.001142,0.000380,13.086434,5.394403,1.184062,0.169958,47.359734,188.135895,294.979736,13.908906,4.021337,1.215190,0.133419,59.784809,144.223267,1.000000,0.000000,0.000000,0.000000,932.397727,1.055843,0.000000,0.144244,3.003674,0.000000,-0.004810,0.045449,0.006377,0.000333,1.000000,1.055843,0.144244,1.055843,0.000000,37.001217,1.379178,6424.005371,0.003445,0.000000,194.698334,6.274150,6184.653320,0.013941,0.179880,0.345597,39.552662,0.015880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.254884,0.362708,0.171522,5.491463,0.442589,5.531268,143.461716,1304.549927,13.488677,6.619456,2.526919,1.748608,0.082920
1994,6,161,10,4.000000,1.318119,8.822952,17.001753,24.398088,24.794524,27.778805,42.936088,60.786283,62.899697,64.674918,63.244571,67.565263,67.689189,65.357176,67.847342,65.518803,66.729549,67.957594,50.992003,16.998592,1.076342,2.513366,6.927520,3.653678,1.804136,1.099864,1.180532,1.172769,1.130028,1.588419,1.905907,2.171243,2.078359,1.850885,1.771906,1.633548,1.628320,1.634925,1.212783,0.403283,0.006456,0.212399,0.890987,0.123290,0.063257,0.035935,0.039314,0.028961,0.011130,0.005352,0.001853,0.001645,0.001619,0.001763,0.001586,0.001731,0.001649,0.001564,0.001169,0.000390,14.170906,5.822315,1.233132,0.173032,51.540913,187.745544,294.623779,15.072973,4.355233,1.264760,0.135839,63.938175,143.898438,9.799999,0.000000,0.000000,0.000000,935.311309,5.661952,0.000000,1.224845,20.251312,0.000000,-0.047432,0.430880,0.067589,0.003101,10.800000,6.717793,1.369089,6.717793,0.000000,38.437817,1.432052,6423.892090,0.029156,0.000000,193.809311,6.126058,6184.086914,0.114189,1.669655,0.315210,36.075798,0.014493,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.730531,0.740959,0.348689,5.898881,0.515851,5.431653,143.202469,1304.489136,14.975265,7.276349,2.749509,1.796555,0.786537
1994,6,176,25,4.000000,1.393361,9.067897,17.019311,24.308355,24.711795,27.672100,42.789430,60.601267,62.789198,64.559242,63.128716,67.448401,67.570847,65.225850,67.726881,65.383888,66.599890,67.833367,50.898082,16.967232,1.171393,3.080806,7.417553,4.100767,1.995029,1.210903,1.286981,1.251226,1.166798,1.594388,1.894206,2.154307,2.064292,1.839362,1.759996,1.620559,1.613780,1.619148,1.200661,0.399283,0.005494,0.249411,0.649175,0.120266,0.066349,0.037972,0.041517,0.030503,0.011766,0.005695,0.001974,0.001748,0.001716,0.001864,0.001673,0.001822,0.001731,0.001639,0.001223,0.000407,15.770519,6.327538,1.024346,0.182224,51.788925,187.169189,294.101807,16.768034,4.746624,1.057521,0.143166,64.144821,143.418701,7.000000,0.000000,0.000417,0.000000,933.695110,6.820106,0.000000,1.795908,38.687752,0.000000,-0.115655,0.994255,0.182839,0.006857,17.800001,13.538316,3.164997,13.537898,0.000417,40.441441,1.233944,6423.730957,0.042445,0.000000,192.710144,5.877934,6183.468262,0.146361,2.030101,0.286420,32.781708,0.013178,0.000000,0.000000,0.000000,0.000000,0.030081,0.030081,0.000000,0.000000,1.498089,1.128508,0.532521,6.724717,0.471297,5.227030,142.758438,1304.423584,16.869785,8.073185,3.007708,1.858279,1.816629
1994,7,191,10,4.000000,1.282220,6.749657,17.022102,24.230516,24.639735,27.578529,42.660695,60.440592,62.693339,64.458674,63.028134,67.346974,67.468068,65.111766,67.622198,65.266655,66.487108,67.725194,50.816269,16.939915,1.895571,3.074659,7.844170,4.584800,2.223140,1.340983,1.410972,1.340537,1.207952,1.604844,1.886645,2.141320,2.053553,1.830775,1.750986,1.610527,1.602301,1.606483,1.190880,0.396053,0.009086,0.196112,0.700394,0.114029,0.064359,0.036906,0.040466,0.029763,0.011515,0.005634,0.001968,0.001746,0.001717,0.001868,0.001678,0.001829,0.001740,0.001648,0.001231,0.000410,17.399200,6.919608,1.019621,0.177252,49.284496,186.666229,293.648529,18.510771,5.204062,1.051800,0.139315,61.604362,142.999680,1.200000,0.000000,0.014198,0.000000,929.568342,3.754539,0.000000,1.558329,39.776100,0.000000,-0.179613,1.481192,0.312990,0.009868,19.000002,17.307047,4.723328,17.292439,0.014614,42.597157,1.224100,6423.544922,0.036559,0.000000,191.367569,5.617105,6182.739746,0.122286,2.371564,0.269542,30.850439,0.012406,0.000000,0.000000,0.000000,0.000000,0.033517,0.033517,0.000000,0.000000,2.380976,1.597908,0.749543,7.584953,0.438663,5.012010,142.208282,1304.338379,18.921595,9.022583,3.307429,1.926763,2.708912
1994,7,206,25,4.000000,1.267949,5.241223,16.938266,24.091337,24.526920,27.490722,42.545327,60.298408,62.608662,64.369708,62.939251,67.257383,67.377216,65.010891,67.529580,65.162940,66.387308,67.629434,50.743840,16.915731,2.507902,2.705315,8.120331,4.856677,2.366829,1.463509,1.525129,1.421353,1.246245,1.614708,1.881722,2.131334,2.045485,1.824477,1.744384,1.602873,1.593332,1.596441,1.183087,0.393479,0.015555,0.121751,0.617575,0.117340,0.065980,0.037873,0.041611,0.030614,0.011870,0.005824,0.002055,0.001823,0.001793,0.001949,0.001750,0.001907,0.001812,0.001714,0.001279,0.000426,18.190226,7.399942,0.872221,0.182013,47.538776,186.165710,293.247894,19.373640,5.593405,0.905211,0.143088,59.802235,142.597916,3.600000,0.000000,0.187199,0.000000,926.332094,5.273630,0.000000,1.375881,41.759342,0.000000,-0.241361,1.909440,0.456263,0.012467,22.600002,22.767874,6.099206,22.566071,0.201812,43.824604,1.082503,6422.826172,0.032090,0.000000,190.327515,5.528305,6182.062988,0.097673,1.808804,0.276790,31.212841,0.012478,0.000000,0.000000,0.000000,0.000000,0.073551,0.073551,0.000000,0.000000,2.820577,2.031591,0.948127,7.919994,0.343164,4.958450,141.902863,1304.259399,20.159434,9.649922,3.584715,1.990531,3.495443
1994,8,221,9,4.000000,1.259506,4.102861,16.549056,23.618671,24.099272,27.192945,42.387440,60.150834,62.525967,64.287998,62.859158,67.177010,67.295766,64.920457,67.446506,65.069919,66.297795,67.543527,50.678865,16.894038,3.058103,2.194582,6.817189,3.979893,1.923159,1.188499,1.488347,1.491855,1.280966,1.623461,1.878612,2.123817,2.039676,1.820127,1.739851,1.597252,1.586510,1.588655,1.177009,0.391471,0.020221,0.124778,0.565802,0.116798,0.065998,0.037936,0.041947,0.030881,0.011995,0.005898,0.002100,0.001866,0.001835,0.001995,0.001792,0.001952,0.001854,0.001754,0.001308,0.000436,16.049767,6.732343,0.827599,0.182760,45.530094,185.093475,292.882904,17.011347,5.130280,0.860598,0.143763,57.579731,141.780853,0.000000,0.000000,1.335500,0.000000,922.357590,1.409212,0.000000,1.231381,46.492611,0.000000,-0.293369,2.288634,0.594875,0.014703,22.600002,25.512589,7.330587,23.975283,1.537311,40.989029,1.039146,6418.530273,0.028591,0.000000,189.511551,5.513767,6181.477051,0.075823,1.443547,0.450014,39.874039,0.014187,0.000000,0.000000,0.000000,0.000000,0.331604,0.331604,0.000000,0.000000,3.087193,2.404516,1.117548,7.525082,0.333600,4.952168,141.713379,1304.191895,16.850623,7.980154,3.511292,2.048694,4.198249
1994,8,236,24,4.000000,1.298286,8.575064,15.872682,22.216934,22.612431,26.074056,41.517185,59.702327,62.332137,64.171980,62.773847,67.099247,67.220365,64.837974,67.371036,64.985536,66.216633,67.465635,50.619958,16.874371,1.662251,1.871108,1.266861,0.427025,0.197250,0.109965,0.109436,1.547980,1.317419,1.633955,1.876634,2.118830,2.036039,1.817697,1.737170,1.593480,1.581582,1.582793,1.172376,0.389941,0.011802,0.263076,0.688128,0.109089,0.061506,0.035248,0.039711,0.029987,0.011702,0.005788,0.002071,0.001859,0.001832,0.001995,0.001795,0.001958,0.001862,0.001764,0.001316,0.000438,5.227245,2.623340,1.072095,0.172303,47.962967,181.072067,292.431519,5.325870,1.866006,1.102848,0.135699,59.269180,138.599777,10.200000,0.000000,5.584233,0.000000,919.837682,6.022427,0.000000,1.114094,51.901394,0.000000,-0.315155,2.568297,0.669523,0.015394,32.800003,37.119251,8.444680,29.997707,7.121543,26.049795,1.272926,6401.922852,0.025782,0.000000,188.380722,5.478878,6180.740234,0.062860,2.154652,0.677424,49.334454,0.015366,0.000000,0.000000,0.000000,0.000000,1.475136,1.475136,0.000000,0.000000,3.761287,2.889204,1.330015,3.955646,0.504254,4.854771,141.341751,1304.102905,1.922072,0.872309,0.263592,2.113547,4.832398
1994,9,251,8,4.000000,1.298988,8.445894,15.719255,21.143050,21.249388,24.022691,39.682121,58.527075,61.871679,63.935819,62.637478,66.996921,67.137521,64.756400,67.299788,64.907409,66.142077,67.394274,50.566041,16.856373,0.953001,0.803909,0.480575,0.174020,0.107985,0.063218,0.057566,0.058063,1.338209,1.645120,1.874676,2.116042,2.034359,1.817049,1.736224,1.591434,1.578405,1.578688,1.169053,0.388843,0.044845,0.434423,0.902027,0.110236,0.052914,0.029855,0.033995,0.028016,0.011247,0.005609,0.002017,0.001838,0.001815,0.001981,0.001786,0.001952,0.001860,0.001765,0.001319,0.000439,2.411505,0.955936,1.491531,0.150403,46.607185,174.417114,291.643585,2.465497,0.232839,1.517988,0.118323,57.231880,132.856583,10.600000,0.000000,8.629786,0.000000,910.590241,10.200854,0.000000,1.016972,61.782028,0.000000,-0.316370,2.578787,0.674911,0.010467,43.400002,55.949898,9.461650,40.198559,15.751330,21.566441,1.669938,6394.433594,0.023480,0.000000,186.082962,5.367372,6179.747070,0.050995,4.097049,0.552524,38.519669,0.011592,0.000000,0.000000,0.000000,0.000000,2.035989,2.035989,0.000000,0.000000,5.974218,3.528923,1.595994,1.917102,0.779944,4.554379,139.907806,1303.942017,0.823062,0.508181,0.145069,2.162878,5.400588
1994,9,266,23,4.000000,1.279832,6.328820,14.745368,19.892468,19.916042,21.768475,34.049885,54.215836,61.252636,63.637579,62.451756,66.857333,67.032085,64.663166,67.225445,64.830582,66.071239,67.327539,50.515949,16.839667,1.013788,0.960062,0.609066,0.205642,0.124061,0.078293,0.078291,0.062951,1.350251,1.654988,1.871968,2.113156,2.034141,1.817537,1.736559,1.590655,1.576587,1.576010,1.166811,0.388103,0.057584,0.187171,0.832826,0.088072,0.039512,0.023157,0.025661,0.026624,0.011204,0.005613,0.002024,0.001851,0.001844,0.002011,0.001812,0.001981,0.001888,0.001791,0.001338,0.000446,2.788558,1.018721,1.165653,0.120556,42.246487,160.576553,290.605072,2.850589,0.281565,1.185409,0.095198,52.204510,119.992218,4.400000,0.000000,16.826635,0.000000,890.901701,6.327270,0.000000,0.934993,67.840446,0.000000,-0.316439,2.336036,0.678539,-0.000320,47.800003,79.103813,10.396643,46.525826,32.577969,22.008919,1.314412,6392.001465,0.021558,0.000000,184.349930,5.520096,6178.809082,0.037968,3.063947,0.698799,45.631149,0.012925,5.843974,0.000000,0.000000,0.000000,6.994576,6.994576,0.000000,0.000000,7.377537,4.092467,1.823844,2.176872,0.522364,4.447225,138.836365,1303.789062,1.033767,0.622921,0.229932,2.204397,5.886812
1994,10,281,8,4.000000,1.350007,4.988349,14.074335,19.225946,19.248486,21.066143,32.914301,50.166936,60.704253,63.358771,62.255433,66.701595,66.910151,64.555973,67.143281,64.749782,66.000149,67.262569,50.467930,16.823688,1.105179,0.785705,0.913498,0.290658,0.164156,0.108024,0.111246,0.117854,1.251981,1.667251,1.870018,2.110269,2.035362,1.819748,1.738424,1.591271,1.576182,1.574762,1.165634,0.387714,0.064156,0.184813,0.733778,0.082235,0.032579,0.015578,0.015532,0.020373,0.010619,0.005404,0.001963,0.001806,0.001817,0.001996,0.001802,0.001972,0.001882,0.001788,0.001338,0.000446,3.095040,1.127270,1.064982,0.089372,39.638638,153.748001,289.578064,3.177118,0.419202,1.081272,0.067773,49.262878,113.771622,5.000000,0.000000,8.794567,0.000000,879.968080,6.276307,0.000000,0.863860,71.657639,0.000000,-0.316454,1.976926,0.682953,-0.013778,52.800003,94.174683,11.260504,52.802143,41.372536,22.384937,1.181877,6391.050781,0.019907,0.000000,183.685669,5.795462,6178.002930,0.027164,1.783923,1.925616,106.972054,0.024960,0.294762,0.000000,0.000000,0.000000,7.136324,7.136324,0.000000,0.000000,7.785459,4.552749,2.007131,2.195383,0.493562,4.478682,138.563644,1303.689697,1.511803,0.852825,0.337987,2.062427,6.280475
1994,10,296,23,4.000000,1.271358,3.846443,13.378534,18.703299,18.729952,20.596428,32.291642,48.806587,60.023695,63.112826,62.073710,66.550785,66.785379,64.442241,67.055190,64.664018,65.926553,67.196896,50.420122,16.807817,1.223105,0.625800,1.814120,0.585405,0.279676,0.180096,0.178799,0.219552,1.271218,1.680486,1.869531,2.108166,2.036757,1.823629,1.742129,1.593409,1.577206,1.574896,1.165463,0.387658,0.070261,0.183826,0.604670,0.077677,0.029247,0.013990,0.011290,0.014457,0.009880,0.005211,0.001907,0.001764,0.001783,0.001978,0.001796,0.001968,0.001881,0.001789,0.001340,0.000447,4.248430,1.493732,0.936434,0.073924,37.199635,150.436462,288.534546,4.388268,0.718285,0.951057,0.054361,46.564610,111.059631,0.200000,0.000000,5.145818,0.000000,872.683474,1.540737,0.000000,0.799657,81.987709,0.000000,-0.316469,1.582857,0.692694,-0.030002,53.000004,100.861237,12.060159,54.342880,46.518360,23.937099,1.037162,6391.579102,0.018434,0.000000,183.317841,6.037196,6177.248535,0.018384,1.482617,4.360684,228.725433,0.048416,0.057542,0.000000,0.000000,0.000000,6.902698,6.902698,0.000000,0.000000,8.060018,4.942729,2.176603,2.453612,0.455644,4.521230,138.397430,1303.608887,3.129957,1.493201,0.553699,2.117860,6.589618
1994,11,311,7,4.000000,1.292428,8.164956,14.925491,18.271942,18.298744,20.222874,31.847709,48.195679,59.215871,62.894247,61.907752,66.410519,66.665419,64.329259,66.965511,64.575649,65.850781,67.129738,50.371534,16.791702,0.765381,2.497958,3.291806,0.886193,0.378896,0.242311,0.232619,0.299360,1.306338,1.693377,1.869364,2.106121,2.037790,1.827003,1.747026,1.596704,1.579299,1.576079,1.166056,0.387854,0.206505,0.484399,0.917896,0.056596,0.019738,0.010733,0.009651,0.012835,0.009982,0.005335,0.001950,0.001799,0.001816,0.002013,0.001838,0.002015,0.001923,0.001827,0.001367,0.000456,7.441338,1.806355,1.665396,0.057948,42.654816,148.172943,287.485870,7.630786,0.963738,1.675265,0.043088,51.804188,109.415634,28.400000,0.000000,10.612402,0.000000,874.327807,15.403749,0.000000,0.739797,82.819283,0.000000,-0.316489,1.179246,0.710932,-0.045971,81.400002,126.877396,12.799954,69.746620,57.130764,27.487534,1.750674,6395.553223,0.017073,0.000000,183.955399,5.777677,6176.582031,0.010728,4.275742,3.706399,190.984253,0.039453,0.070034,0.000000,0.000000,0.000000,6.629292,6.629292,0.000000,0.000000,10.939691,5.465129,2.301949,4.360608,0.996869,4.088428,138.856644,1303.591431,4.850020,2.070612,0.730410,2.206060,6.830760
1994,11,326,22,4.000000,7.300357,14.743952,19.429234,26.747193,26.696758,23.529979,31.603595,47.948004,58.676389,62.682787,61.755622,66.281466,66.552735,64.220681,66.877415,64.487410,65.774356,67.061671,50.322209,16.775338,0.531993,1.292537,3.406600,4.411455,2.269297,0.603565,0.293396,0.381421,1.352475,1.711469,1.871258,2.105629,2.039905,1.831238,1.752763,1.602078,1.583313,1.578969,1.167829,0.388436,0.270036,0.611370,1.151171,0.277401,0.053277,0.015779,0.008609,0.011314,0.009499,0.005002,0.001898,0.001757,0.001779,0.001977,0.001812,0.002005,0.001919,0.001826,0.001368,0.000456,9.642585,4.223917,2.309978,0.093728,68.220734,159.116531,286.610809,10.777233,2.413030,2.336617,0.062341,81.569115,116.429962,64.400002,0.000000,15.945784,0.000000,909.467150,12.631736,0.000000,0.683435,84.990990,0.000000,13.385301,0.782349,2.850296,-0.061163,145.799988,155.454926,13.483391,82.378365,73.076546,32.175629,2.430256,6398.516602,0.015804,0.000000,183.057358,5.274982,6175.576660,0.098129,5.791370,3.629854,184.816620,0.037449,0.086631,0.000000,0.000000,0.000000,6.354094,6.354094,0.000000,0.000000,14.849438,6.199749,2.484455,2.960063,1.265130,3.561094,137.999313,1303.457642,16.493150,8.500272,0.928362,2.304973,7.019109
