APSIM output file, version = 5.4
Title = populneaW90
           Date            day            lai        stem_wt        leaf_wt             fw             fn           rain     irrigation             es          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)         sw(11)         sw(12)       sw_dep()             ft      plantleaf      plantstem        plantla   plantbiomass           swsi         plants           slai          no3()          nh4()     root_depth         rlv(1)         rlv(2)         rlv(3)         rlv(4)         rlv(5)         rlv(6)         rlv(7)         rlv(8)         rlv(9)        rlv(10)        rlv(11)        rlv(12)             ep             eo            rtr          sw150           petr           peta          ffasw         height       ftcanopy      sw_demand      sw_supply         runoff     cum_stress            esw       fwcanopy             ga        biomass           fvpd
     21/08/1938            233          0.725        467.168       1169.567          0.416          1.000          0.000          0.000          0.779          0.257          0.348          0.380          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1304.957          1.000          0.000          0.000          0.000          0.000          0.000      62497.734          0.003        258.081        308.771        681.927          0.052          0.039          0.019          0.002          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.246          3.516          0.000          0.000          0.118          0.473          1.000        461.630          0.750          0.591          0.246          0.000          6.317        115.457          0.000          0.043       1641.175          1.000
     21/08/1939            233          0.873        540.848       1408.623          1.000          0.996          0.000          0.000          0.674          0.384          0.478          0.460          0.321          0.253          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1373.480          1.000          0.000          0.000          0.000          0.000          0.000      62496.965          0.000        246.802        322.422       1048.873          0.021          0.023          0.028          0.015          0.002          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.975          3.940          0.000          0.000          0.188          0.787          1.000        473.977          0.475          0.975          2.100          0.000          1.450        183.980          1.000          0.044       1949.866          1.000
     21/08/1940            234          0.757        488.464       1220.422          0.560          1.000          0.700          0.000          0.358          0.218          0.369          0.390          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1305.261          1.000          0.000          0.000          0.000          0.000          0.000      62497.523          0.002        247.686        343.968        880.867          0.032          0.034          0.029          0.008          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.353          3.342          0.000          0.000          0.124          0.505          1.000        465.556          0.750          0.630          0.353          0.000          8.802        115.761          0.000          0.043       1712.461          1.000
     21/08/1941            233          0.670        448.899       1080.763          0.281          1.000          0.000          0.000          0.317          0.209          0.354          0.384          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1299.900          1.000          0.000          0.000          0.000          0.000          0.000      62497.906          0.003        244.011        340.585        759.505          0.032          0.032          0.022          0.004          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.205          4.062          0.000          0.000          0.132          0.599          1.000        458.144          0.575          0.731          0.205          0.000         12.723        110.400          0.000          0.043       1534.651          1.000
     21/08/1942            233          0.494        339.850        796.013          0.235          1.000          0.000          0.000          2.724          0.229          0.335          0.380          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1298.551          1.000          0.000          0.000          0.000          0.000          0.000      62498.801          0.002        250.175        337.387        651.355          0.043          0.033          0.012          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.137          4.607          0.000          0.000          0.103          0.481          1.000        434.549          1.000          0.584          0.137          0.000         16.068        109.051          0.000          0.042       1139.759          1.000
     21/08/1943            233          0.595        427.482        959.873          0.579          1.000          0.000          0.000          0.658          0.273          0.340          0.381          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1306.173          1.000          0.000          0.000          0.000          0.000          0.000      62498.102          0.002        246.159        342.639        736.510          0.034          0.032          0.018          0.003          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.263          3.576          0.000          0.000          0.085          0.370          1.000        453.909          0.525          0.454          0.263          0.000         23.620        116.673          0.000          0.043       1390.055          1.000
     21/08/1944            234          0.416        267.623        670.961          1.000          1.000          0.100          0.000          0.967          0.308          0.336          0.380          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1310.440          1.000          0.000          0.000          0.000          0.000          0.000      62499.258          0.000        258.367        349.856        637.844          0.040          0.029          0.013          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.154          1.663          0.000          0.000          0.015          0.139          1.000        414.798          0.700          0.154          0.317          0.000          4.627        120.940          1.000          0.041        938.770          1.000
     21/08/1945            233          0.958        593.530       1544.362          1.000          1.000          0.000          0.000          0.509          0.289          0.400          0.404          0.304          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1325.344          1.000          0.000          0.000          0.000          0.000          0.000      62496.344          0.000        235.107        360.537        934.373          0.029          0.029          0.028          0.012          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.443          1.537          0.000          0.000          0.055          0.387          1.000        482.591          1.000          0.443          0.798          0.000          0.771        135.844          0.802          0.044       2138.326          1.000
     21/08/1946            233          0.393        323.444        634.010          0.080          1.000          0.000          0.000          0.019          0.190          0.332          0.380          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1292.362          1.000          0.000          0.000          0.000          0.000          0.000      62498.914          0.002        252.261        364.580        736.817          0.016          0.027          0.014          0.002          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.042          3.922          0.000          0.000          0.049          0.478          1.000        430.483          0.350          0.527          0.042          0.000         45.123        102.862          0.000          0.042        961.152          1.000
     21/08/1947            233          0.612        435.110        987.297          0.717          1.000          0.000          0.000          1.954          0.253          0.348          0.381          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1304.432          1.000          0.000          0.000          0.000          0.000          0.000      62498.035          0.001        245.802        363.908        703.426          0.030          0.039          0.019          0.002          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.244          3.105          0.000          0.000          0.076          0.265          1.000        455.437          1.000          0.341          0.244          0.000         22.040        114.932          0.000          0.043       1424.367          1.000
     21/08/1948            234          0.726        465.698       1170.521          0.763          1.000          0.000          0.000          1.631          0.245          0.382          0.382          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1308.693          1.000          0.000          0.000          0.000          0.000          0.000      62497.750          0.001        240.105        369.918        709.645          0.045          0.046          0.022          0.003          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.341          3.265          0.000          0.000          0.109          0.338          1.000        461.353          1.000          0.447          0.341          0.000          5.529        119.194          0.000          0.043       1638.214          1.000
     21/08/1949            233          0.551        366.252        889.411          0.275          1.000          0.000          0.000          0.344          0.215          0.349          0.383          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1299.613          1.000          0.000          0.000          0.000          0.000          0.000      62498.609          0.003        242.116        370.828        768.820          0.034          0.032          0.019          0.004          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.188          4.326          0.000          0.000          0.108          0.575          1.000        440.770          0.850          0.683          0.188          0.000         11.416        110.113          0.000          0.042       1259.799          1.000
     21/08/1950            233          0.844        521.016       1361.501          1.000          0.991          0.000          0.000          1.362          0.430          0.506          0.507          0.356          0.253          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1409.113          1.000          0.000          0.000          0.000          0.000          0.000      62497.184          0.000        237.719        376.194        931.114          0.016          0.019          0.023          0.006          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.523          2.434          0.000          0.000          0.093          0.430          1.000        470.230          1.000          0.523          3.145          0.000          0.273        219.613          1.000          0.043       1882.896          1.000
     21/08/1951            233          0.400        307.310        644.586          0.394          1.000          3.200          0.000          1.656          0.219          0.332          0.380          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1296.579          1.000          0.000          0.000          0.000          0.000          0.000      62499.020          0.002        255.247        403.229        649.492          0.025          0.029          0.010          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.105          2.288          0.000          0.000          0.022          0.244          1.000        426.318          0.775          0.266          0.105          0.000         33.949        107.080          0.000          0.042        954.428          1.000
     21/08/1952            234          0.874        539.419       1408.933          1.000          0.992          1.100          0.000          1.413          0.448          0.449          0.424          0.304          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1362.518          1.000          0.000          0.000          0.000          0.000          0.000      62496.980          0.000        222.970        411.200        823.989          0.024          0.022          0.024          0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.448          2.567          0.000          0.000          0.102          0.346          1.000        473.311          0.950          0.448          1.528          0.255          1.187        173.018          1.000          0.044       1948.745          1.000
     21/08/1953            233          0.576        405.173        928.718          0.231          1.000          0.000          0.000          0.289          0.199          0.345          0.383          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1296.729          1.000          0.000          0.000          0.000          0.000          0.000      62498.297          0.003        238.290        426.834        830.810          0.025          0.031          0.021          0.006          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.149          3.535          0.000          0.000          0.086          0.558          1.000        449.310          0.675          0.644          0.149          0.000         20.641        107.229          0.000          0.043       1338.458          1.000
     21/08/1954            233          1.062        654.036       1712.824          1.000          0.991          0.000          0.000          1.874          0.482          0.519          0.430          0.303          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1379.625          1.000          0.000          0.000          0.000          0.000          0.000      62495.559          0.000        216.798        428.864        837.958          0.028          0.029          0.026          0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.865          3.752          0.000          0.000          0.235          0.630          1.000        490.731          0.825          0.865          1.871          0.000          0.314        190.125          1.000          0.044       2367.340          1.000
     21/08/1955            233          0.840        518.978       1354.469          1.000          0.998          7.600          0.000          0.531          0.341          0.438          0.428          0.304          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1346.248          1.000          0.000          0.000          0.000          0.000          0.000      62497.203          0.000        226.211        440.183        812.048          0.030          0.029          0.023          0.006          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.652          3.323          0.000          0.000          0.141          0.512          1.000        469.860          0.750          0.652          1.314          0.000          0.827        156.748          1.000          0.044       1873.824          1.000
     21/08/1956            234          0.741        458.912       1194.999          1.000          0.992          0.000          0.000          0.424          0.307          0.457          0.413          0.303          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1338.967          1.000          0.000          0.000          0.000          0.000          0.000      62497.812          0.000        229.940        447.474        760.512          0.023          0.026          0.024          0.006          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.609          3.870          0.000          0.000          0.130          0.479          1.000        459.454          0.450          0.609          1.099          0.000          0.477        149.467          0.804          0.043       1654.245          1.000
     21/08/1957            233          0.413        275.731        665.832          1.000          1.000          0.000          0.000          0.561          0.277          0.341          0.380          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1306.501          1.000          0.000          0.000          0.000          0.000          0.000      62499.211          0.000        242.487        447.520        647.175          0.041          0.032          0.010          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.243          2.035          0.000          0.000          0.022          0.220          1.000        417.625          1.000          0.243          0.262          0.000         11.245        117.001          0.081          0.041        941.749          1.000
     21/08/1958            233          1.133        696.199       1827.583          1.000          0.996          0.000          0.000          0.806          0.385          0.469          0.465          0.348          0.254          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1382.115          1.000          0.000          0.000          0.000          0.000          0.000      62494.969          0.000        198.782        461.640       1096.095          0.020          0.017          0.019          0.016          0.007          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.945          3.756          0.000          0.000          0.240          0.705          1.000        497.489          0.400          0.945          2.386          0.000          1.000        192.615          1.000          0.045       2524.301          1.000
     21/08/1959            233          0.504        351.616        812.940          0.173          1.000          0.000          0.000          0.374          0.203          0.339          0.380          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1295.240          1.000          0.000          0.000          0.000          0.000          0.000      62498.715          0.003        230.209        472.905        654.241          0.040          0.034          0.007          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.089          4.031          0.000          0.000          0.079          0.436          1.000        437.368          0.525          0.515          0.089          0.000         18.636        105.740          0.000          0.042       1168.839          1.000
     21/08/1960            234          0.472        312.571        761.149          0.596          1.000          1.600          0.000          0.570          0.283          0.341          0.380          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1307.500          1.000          0.000          0.000          0.000          0.000          0.000      62498.984          0.001        236.956        479.724        667.989          0.050          0.035          0.011          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.277          3.409          0.000          0.000          0.063          0.402          1.000        427.695          1.000          0.465          0.277          0.000          9.117        118.000          0.000          0.042       1075.782          1.000
     21/08/1961            233          0.521        355.575        840.384          0.710          1.000          0.000          0.000          0.893          0.335          0.343          0.380          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1315.735          1.000          0.000          0.000          0.000          0.000          0.000      62498.688          0.001        225.171        479.096        706.866          0.045          0.031          0.013          0.002          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.406          4.190          0.000          0.000          0.090          0.481          1.000        438.299          0.700          0.571          0.406          0.000         15.987        126.235          0.000          0.042       1197.658          1.000
     21/08/1962            233          0.889        549.925       1434.276          1.000          1.000          0.000          0.000          1.931          0.417          0.386          0.399          0.303          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1340.598          1.000          0.000          0.000          0.000          0.000          0.000      62496.859          0.000        211.938        485.280        879.170          0.031          0.030          0.026          0.006          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.608          3.543          0.000          0.000          0.155          0.453          1.000        475.322          0.575          0.608          0.970          0.000          2.347        151.098          0.594          0.044       1984.602          1.000
     21/08/1963            233          0.663        413.405       1069.463          0.937          1.000          0.000          0.000          0.422          0.245          0.386          0.400          0.303          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1315.352          1.000          0.000          0.000          0.000          0.000          0.000      62498.227          0.000        217.656        486.161        834.542          0.030          0.028          0.021          0.004          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.602          3.999          0.000          0.000          0.134          0.509          1.000        451.030          1.000          0.643          0.602          0.000          2.697        125.852          0.000          0.043       1483.574          1.000
     21/08/1964            234          0.816        518.109       1316.435          0.556          1.000          0.000          0.000          0.417          0.240          0.383          0.392          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1311.374          1.000          0.000          0.000          0.000          0.000          0.000      62497.215          0.002        214.290        497.886        839.027          0.035          0.036          0.025          0.006          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.471          4.024          0.000          0.000          0.177          0.670          1.000        470.797          0.575          0.847          0.471          0.000          5.372        121.874          0.000          0.044       1838.431          1.000
     21/08/1965            233          0.518        335.033        834.894          1.000          0.997          2.200          0.000          0.915          0.389          0.403          0.380          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1332.942          1.000          0.000          0.000          0.000          0.000          0.000      62498.836          0.000        228.831        494.122        651.645          0.041          0.038          0.011          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.481          2.607          0.000          0.000          0.047          0.433          1.000        432.986          0.875          0.481          0.709          0.000          8.100        143.442          0.474          0.042       1170.159          1.000
     21/08/1966            233          0.723        472.957       1166.013          0.850          1.000          0.000          0.000          1.824          0.562          0.413          0.382          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1360.783          1.000          0.000          0.000          0.000          0.000          0.000      62497.680          0.001        220.861        500.193        705.104          0.000          0.041          0.020          0.002          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.308          3.074          0.000          0.000          0.099          0.263          1.000        462.711          1.000          0.362          0.308         17.658          8.975        171.283          0.000          0.043       1640.349          1.000
     21/08/1967            233          0.971        599.119       1566.229          1.000          0.994          0.100          0.000          1.576          0.426          0.466          0.464          0.305          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1374.233          1.000          0.000          0.000          0.000          0.000          0.000      62496.273          0.000        208.117        501.124        825.637          0.027          0.031          0.028          0.005          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.516          3.015          0.000          0.000          0.149          0.367          1.000        482.608          1.000          0.516          2.027          0.001          0.546        184.733          1.000          0.044       2165.784          1.000
     21/08/1968            234          0.577        368.436        930.591          0.731          1.000          1.300          0.000          0.948          0.296          0.352          0.380          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1311.407          1.000          0.000          0.000          0.000          0.000          0.000      62498.590          0.001        224.281        510.906        682.363          0.048          0.036          0.012          0.002          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.349          2.901          0.000          0.000          0.066          0.411          1.000        441.268          1.000          0.478          0.349          0.000          4.197        121.907          0.000          0.042       1300.795          1.000
     21/08/1969            233          0.500        352.020        806.181          0.127          1.000          0.300          0.000          0.407          0.191          0.337          0.380          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1293.125          1.000          0.000          0.000          0.000          0.000          0.000      62498.715          0.003        216.772        510.512        653.712          0.043          0.034          0.008          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.056          3.606          0.000          0.000          0.069          0.370          1.000        437.464          0.775          0.439          0.056          0.000         19.796        103.625          0.000          0.042       1162.676          1.000
     21/08/1970            233          0.411        333.053        662.301          0.077          1.000          0.000          0.000          0.019          0.190          0.332          0.380          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1292.349          1.000          0.000          0.000          0.000          0.000          0.000      62498.848          0.002        224.816        509.307        690.833          0.024          0.029          0.009          0.002          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.041          4.052          0.000          0.000          0.056          0.470          1.000        432.884          0.500          0.526          0.041          0.000         42.652        102.849          0.000          0.042        999.227          1.000
     21/08/1971            233          0.672        420.597       1083.520          1.000          1.000          0.000          0.000          1.359          0.375          0.356          0.384          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1325.318          1.000          0.000          0.000          0.000          0.000          0.000      62498.164          0.000        212.837        521.878        797.404          0.034          0.028          0.023          0.007          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.517          3.224          0.000          0.000          0.097          0.420          1.000        452.510          0.900          0.517          0.599          0.000          2.787        135.818          0.159          0.043       1504.421          1.000
     21/08/1972            234          0.438        347.959        706.694          0.077          1.000          0.000          0.000          0.019          0.190          0.332          0.380          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1292.266          1.000          0.000          0.000          0.000          0.000          0.000      62498.742          0.003        222.160        517.556        662.121          0.027          0.033          0.008          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.039          4.362          0.000          0.000          0.069          0.445          1.000        436.500          0.950          0.514          0.039          0.000         39.851        102.766          0.000          0.042       1058.789          1.000
     21/08/1973            233          0.679        435.443       1095.423          1.000          0.999          0.000          0.000          2.315          0.474          0.479          0.382          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1357.542          1.000          0.000          0.000          0.000          0.000          0.000      62498.031          0.000        220.687        522.991        669.918          0.028          0.036          0.014          0.002          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.493          3.778          0.000          0.000          0.106          0.387          1.000        455.142          0.350          0.493          1.147          0.000          8.809        168.042          1.000          0.043       1531.173          1.000
     21/08/1974            233          0.517        374.322        833.434          0.100          1.000          0.000          0.000          0.021          0.190          0.339          0.380          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1293.262          1.000          0.000          0.000          0.000          0.000          0.000      62498.547          0.003        227.038        523.571        657.866          0.033          0.032          0.011          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.059          3.976          0.000          0.000          0.090          0.498          1.000        442.599          1.000          0.588          0.059          0.000         24.950        103.763          0.000          0.042       1212.518          1.000
     21/08/1975            233          0.787        499.560       1269.056          0.414          1.000          0.000          0.000          0.654          0.314          0.356          0.385          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1316.411          1.000          0.000          0.000          0.000          0.000          0.000      62497.410          0.003        213.761        530.058        830.573          0.038          0.033          0.022          0.007          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.475          4.218          0.000          0.000          0.190          0.958          1.000        467.547          0.750          1.148          0.475          0.000          5.147        126.911          0.000          0.043       1773.454          1.000
     21/08/1976            234          0.701        456.649       1131.171          0.350          1.000          0.000          0.000          0.573          0.252          0.352          0.381          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1305.004          1.000          0.000          0.000          0.000          0.000          0.000      62497.836          0.003        211.812        531.951        710.315          0.046          0.038          0.018          0.003          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.256          4.046          0.000          0.000          0.140          0.593          1.000        459.637          0.575          0.734          0.256          0.000          8.063        115.504          0.000          0.043       1592.571          1.000
     21/08/1977            233          0.747        464.850       1204.713          0.836          1.000          0.000          0.000          0.283          0.214          0.397          0.403          0.303          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1313.346          1.000          0.000          0.000          0.000          0.000          0.000      62497.758          0.001        209.975        538.606        931.947          0.029          0.034          0.026          0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.615          4.179          0.000          0.000          0.164          0.572          1.000        461.194          0.750          0.736          0.615          0.000          1.930        123.846          0.000          0.043       1671.091          1.000
     21/08/1978            233          0.913        563.746       1471.900          1.000          0.999          0.000          0.000          1.929          0.475          0.465          0.407          0.303          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1363.688          1.000          0.000          0.000          0.000          0.000          0.000      62496.699          0.000        198.510        541.624        762.534          0.033          0.035          0.021          0.006          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.603          3.582          0.000          0.000          0.162          0.441          1.000        477.408          0.650          0.603          1.428          0.000          0.524        174.188          1.000          0.044       2036.058          1.000
     21/08/1979            233          0.877        564.897       1413.917          0.314          1.000          0.000          0.000          0.372          0.237          0.386          0.386          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1309.294          1.000          0.000          0.000          0.000          0.000          0.000      62496.688          0.004        193.442        555.660        776.339          0.042          0.044          0.021          0.006          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.389          4.212          0.000          0.000          0.233          1.004          1.000        478.595          1.000          1.237          0.389          0.000          7.222        119.794          0.000          0.044       1985.059          1.000
     21/08/1980            234          0.387        281.175        624.187          0.415          1.000          0.000          0.000          0.519          0.227          0.331          0.380          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1297.601          1.000          0.000          0.000          0.000          0.000          0.000      62499.180          0.001        212.707        551.572        646.404          0.042          0.032          0.005          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.120          3.157          0.000          0.000          0.038          0.251          1.000        419.179          1.000          0.289          0.120          0.000         24.383        108.101          0.000          0.042        907.737          1.000
     21/08/1981            233          0.989        614.366       1595.757          0.678          1.000          0.000          0.000          0.565          0.320          0.424          0.398          0.303          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1331.730          1.000          0.000          0.000          0.000          0.000          0.000      62496.082          0.002        184.956        555.701        779.904          0.039          0.042          0.025          0.009          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.862          4.169          0.000          0.000          0.263          1.009          1.000        486.290          0.750          1.272          0.862          0.000          0.920        142.230          0.000          0.044       2213.666          1.000
     21/08/1982            233          0.475        338.858        765.417          0.214          1.000          0.000          0.000          0.335          0.199          0.339          0.380          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1294.601          1.000          0.000          0.000          0.000          0.000          0.000      62498.809          0.002        199.838        553.625        690.757          0.039          0.032          0.008          0.002          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.080          3.345          0.000          0.000          0.055          0.317          1.000        434.308          0.725          0.372          0.080          0.000         22.379        105.101          0.000          0.042       1108.119          1.000
     21/08/1983            233          0.822        508.832       1326.467          1.000          0.992          0.000          0.000          2.094          0.335          0.482          0.496          0.457          0.269          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1423.498          1.000          0.000          0.000          0.000          0.000          0.000      62497.312          0.000        188.455        562.558       1208.121          0.017          0.015          0.014          0.008          0.011          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.594          3.751          0.000          0.000          0.143          0.450          1.000        468.814          0.350          0.594          3.816          0.000          1.571        233.998          1.000          0.043       1835.671          1.000
     21/08/1984            234          0.977        602.461       1575.478          1.000          0.993          8.700          0.000          1.687          0.450          0.498          0.484          0.303          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1388.042          1.000          0.000          0.000          0.000          0.000          0.000      62496.230          0.000        185.178        591.384        714.472          0.033          0.037          0.022          0.003          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.228          3.236          0.000          0.000          0.185          1.043          1.000        483.196          0.900          1.228          2.415          0.000          0.638        198.542          0.967          0.044       2178.379          1.000
     21/08/1985            233          0.588        382.106        948.065          0.530          1.000          0.000          0.000          0.747          0.276          0.351          0.380          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1308.202          1.000          0.000          0.000          0.000          0.000          0.000      62498.484          0.002        198.674        601.155        668.716          0.053          0.037          0.008          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.297          3.767          0.000          0.000          0.092          0.467          1.000        444.333          0.475          0.560          0.297          0.000          7.594        118.702          0.000          0.043       1333.118          1.000
     21/08/1986            233          0.760        505.848       1226.204          0.450          1.000          0.000          0.000          0.670          0.287          0.343          0.382          0.302          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1309.373          1.000          0.000          0.000          0.000          0.000          0.000      62497.344          0.003        188.695        606.208        784.412          0.043          0.033          0.018          0.004          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.328          3.865          0.000          0.000          0.141          0.588          1.000        468.660          0.425          0.728          0.328          0.000         11.925        119.873          0.000          0.043       1736.457          1.000
     21/08/1987            233          0.515        361.380        831.433          0.667          1.000          0.100          0.000          2.756          0.301          0.335          0.380          0.301          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1309.328          1.000          0.000          0.000          0.000          0.000          0.000      62498.645          0.001        195.318        603.877        653.118          0.049          0.032          0.005          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.301          4.091          0.000          0.000          0.083          0.369          1.000        439.650          0.900          0.452          0.301          0.000         19.895        119.828          0.000          0.042       1194.711          1.000
     21/08/1988            234          1.168        717.011       1883.325          1.000          0.963          0.500          0.000          0.460          0.320          0.465          0.443          0.331          0.253          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1359.943          1.000          0.000          0.000          0.000          0.000          0.000      62494.664          0.000        170.526        611.733       1094.126          0.032          0.025          0.015          0.011          0.011          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.500          4.266          0.000          0.000          0.357          1.142          1.000        500.740          1.000          1.500          1.824          0.000          0.228        170.443          0.216          0.045       2600.874          1.000
     21/08/1989            233          0.753        466.770       1214.177          1.000          0.991          0.000          0.000          2.095          0.393          0.438          0.447          0.307          0.252          0.280          0.300          0.300          0.300          0.302          0.398          0.400       1360.549          1.000          0.000          0.000          0.000          0.000          0.000      62497.738          0.000        184.615        628.692        936.352          0.036          0.031          0.017          0.002          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.554          3.553          0.000          0.000          0.124          0.429          1.000        460.309          0.800          0.554          1.697          0.000          1.661        171.049          1.000          0.043       1681.283          1.000
